DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD,RESM,SP
M,IN,IN,G/C3,G/C3,US/F,GAPI,V/V,OHMM,OHMM,MV
1185.2148,12.25,13.2301,nan,nan,99.6061,nan,nan,18.0062,15.2882,20.2524
1185.3672,12.25,13.2531,nan,nan,99.5598,nan,nan,18.0036,15.3698,20.267
1185.5196,12.25,13.274,nan,nan,99.5273,nan,nan,18.0001,15.4411,20.2924
1185.672,12.25,13.2801,nan,nan,99.589,nan,nan,17.9905,15.442,20.3903
1185.8244,12.25,13.2863,nan,nan,99.6506,nan,nan,17.981,15.4429,20.4883
1185.9768,12.25,13.2924,nan,nan,99.7122,nan,nan,17.9714,15.4438,20.5863
1186.1292,12.25,13.2771,nan,nan,100.0819,nan,nan,17.9577,15.3556,20.7098
1186.2816,12.25,13.2579,nan,nan,100.5068,nan,nan,17.9431,15.2514,20.8379
1186.434,12.25,13.2387,nan,nan,100.9318,nan,nan,17.9286,15.1472,20.9661
1186.5864,12.25,13.2301,nan,nan,101.4824,nan,nan,17.8311,15.0202,21.0452
1186.7388,12.25,13.2297,nan,nan,102.129,nan,nan,17.6702,14.8759,21.0869
1186.8912,12.25,13.2293,nan,nan,102.7756,nan,nan,17.5092,14.7316,21.1287
1187.0436,12.25,13.2321,nan,nan,103.0791,nan,nan,17.3304,14.6026,21.1812
1187.196,12.25,13.2428,nan,nan,102.5268,nan,nan,17.1069,14.5117,21.2608
1187.3484,12.25,13.2536,nan,nan,101.9744,nan,nan,16.8834,14.4209,21.3403
1187.5008,12.25,13.2643,nan,nan,101.4311,nan,nan,16.6599,14.3298,21.4201
1187.6532,12.25,13.2644,nan,nan,102.6123,nan,nan,16.4528,14.2129,21.554
1187.8056,12.25,13.2645,nan,nan,103.7936,nan,nan,16.2456,14.096,21.6878
1187.958,12.25,13.2646,nan,nan,104.9748,nan,nan,16.0385,13.9791,21.8216
1188.1104,12.25,13.243,nan,nan,105.0628,nan,nan,15.8812,13.8796,21.9503
1188.2628,12.25,13.2131,nan,nan,104.7349,nan,nan,15.7429,13.7867,22.0771
1188.4152,12.25,13.1832,nan,nan,104.407,nan,nan,15.6047,13.6939,22.2039
1188.5676,12.25,13.1624,nan,nan,104.3063,nan,nan,15.5262,13.6288,22.3207
1188.72,12.25,13.153,nan,nan,104.4907,nan,nan,15.5229,13.5986,22.4251
1188.8724,12.25,13.1436,nan,nan,104.675,nan,nan,15.5195,13.5685,22.5295
1189.0248,12.25,13.1365,nan,nan,104.8604,nan,nan,15.5186,13.5441,22.624
1189.1772,12.25,13.1416,nan,nan,105.0513,nan,nan,15.5302,13.5492,22.6679
1189.3296,12.25,13.1466,nan,nan,105.2423,nan,nan,15.5418,13.5543,22.7118
1189.482,12.25,13.1516,nan,nan,105.4332,nan,nan,15.5533,13.5594,22.7558
1189.6344,12.25,13.1996,nan,nan,105.1763,nan,nan,15.6212,13.56,22.7392
1189.7868,12.25,13.2534,nan,nan,104.8595,nan,nan,15.6965,13.56,22.7145
1189.9392,12.25,13.3071,nan,nan,104.5426,nan,nan,15.7718,13.56,22.6898
1190.0916,12.25,13.3245,nan,nan,104.4497,nan,nan,15.834,13.56,22.6597
1190.244,12.25,13.3178,nan,nan,104.5053,nan,nan,15.8874,13.56,22.6258
1190.3964,12.25,13.3111,nan,nan,104.561,nan,nan,15.9409,13.56,22.592
1190.5488,12.25,13.2898,nan,nan,104.3867,nan,nan,15.9842,13.5609,22.5382
1190.7012,12.25,13.2377,nan,nan,103.7241,nan,nan,16.0062,13.5639,22.4421
1190.8536,12.25,13.1856,nan,nan,103.0616,nan,nan,16.0281,13.5668,22.3459
1191.006,12.25,13.1368,nan,nan,102.4218,nan,nan,16.0501,13.5704,22.2515
1191.1584,12.25,13.1689,nan,nan,102.3375,nan,nan,16.0724,13.5919,22.2001
1191.3108,12.25,13.2009,nan,nan,102.2533,nan,nan,16.0947,13.6133,22.1488
1191.4632,12.25,13.233,nan,nan,102.1691,nan,nan,16.117,13.6348,22.0974
1191.6156,12.25,13.1963,nan,nan,102.069,nan,nan,16.1182,13.64,22.0664
1191.768,12.25,13.1378,nan,nan,101.9639,nan,nan,16.1127,13.64,22.0419
1191.9204,12.25,13.0793,nan,nan,101.8588,nan,nan,16.1072,13.64,22.0175
1192.0728,12.25,13.0536,nan,nan,101.9886,nan,nan,16.0754,13.6458,22.0054
1192.2252,12.25,13.0635,nan,nan,102.3753,nan,nan,16.0148,13.658,22.007
1192.3776,12.25,13.0735,nan,nan,102.7621,nan,nan,15.9542,13.6702,22.0085
1192.53,12.25,13.076,nan,nan,103.1975,nan,nan,15.8975,13.68,22.0146
1192.6824,12.25,13.0483,nan,nan,103.8316,nan,nan,15.8564,13.68,22.039
1192.8348,12.25,13.0206,nan,nan,104.4656,nan,nan,15.8153,13.68,22.0634
1192.9872,12.25,12.9928,nan,nan,105.0997,nan,nan,15.7743,13.68,22.0878
1193.1396,12.25,12.9691,nan,nan,105.3954,nan,nan,15.7848,13.6759,22.0787
1193.292,12.25,12.9457,nan,nan,105.6601,nan,nan,15.8001,13.6715,22.0665
1193.4444,12.25,12.9223,nan,nan,105.9247,nan,nan,15.8154,13.667,22.0543
1193.5968,12.25,12.9477,nan,nan,109.4859,nan,nan,15.8515,13.6605,22.0313
1193.7492,12.25,13.0013,nan,nan,114.9406,nan,nan,15.8996,13.6527,22.0021
1193.9016,12.25,13.0548,nan,nan,120.3953,nan,nan,15.9477,13.645,21.973
1194.054,12.25,13.0578,nan,nan,123.4177,nan,nan,15.9967,13.6431,21.9285
1194.2064,12.25,12.9687,nan,nan,122.0082,nan,nan,16.0476,13.6518,21.8564
1194.3588,12.25,12.8797,nan,nan,120.5986,nan,nan,16.0984,13.6605,21.7842
1194.5112,12.25,12.7965,nan,nan,118.8047,nan,nan,16.1539,13.6688,21.7077
1194.6636,12.25,12.7876,nan,nan,112.1651,nan,nan,16.2676,13.6723,21.5771
1194.816,12.25,12.7787,nan,nan,105.5255,nan,nan,16.3814,13.6758,21.4464
1194.9684,12.25,12.7697,nan,nan,98.886,nan,nan,16.4951,13.6793,21.3158
1195.1208,12.25,12.78,nan,nan,102.7776,nan,nan,16.5527,13.6896,21.2287
1195.2732,12.25,12.7953,nan,nan,109.424,nan,nan,16.5957,13.7017,21.1528
1195.4256,12.25,12.8106,nan,nan,116.0705,nan,nan,16.6387,13.7138,21.077
1195.578,12.25,12.8163,nan,nan,117.2793,nan,nan,16.6644,13.726,21.0353
1195.7304,12.25,12.813,nan,nan,113.3014,nan,nan,16.6737,13.7383,21.0261
1195.8828,12.25,12.8097,nan,nan,109.3235,nan,nan,16.6829,13.7506,21.0169
1196.0352,12.25,12.8091,nan,nan,106.3192,nan,nan,16.6942,13.7749,21.0126
1196.1876,12.25,12.8174,nan,nan,106.5565,nan,nan,16.7128,13.8395,21.0248
1196.34,12.25,12.8257,nan,nan,106.7937,nan,nan,16.7315,13.9041,21.037
1196.4924,12.25,12.8341,nan,nan,107.0309,nan,nan,16.7501,13.9687,21.0492
1196.6448,12.25,12.7678,nan,nan,105.5403,nan,nan,16.7305,14.0217,21.0498
1196.7972,12.25,12.6977,nan,nan,103.9589,nan,nan,16.7089,14.0739,21.0498
1196.9496,12.25,12.6276,nan,nan,102.3776,nan,nan,16.6873,14.1262,21.0498
1197.102,12.25,12.609,nan,nan,102.5348,nan,nan,16.62,14.0878,21.0843
1197.2544,12.25,12.616,nan,nan,103.551,nan,nan,16.5302,14.0046,21.1358
1197.4068,12.25,12.623,nan,nan,104.5673,nan,nan,16.4404,13.9214,21.1874
1197.5592,12.25,12.6374,nan,nan,105.2137,nan,nan,16.3789,13.8776,21.2744
1197.7116,12.25,12.6635,nan,nan,105.278,nan,nan,16.362,13.8957,21.4175
1197.864,12.25,12.6897,nan,nan,105.3424,nan,nan,16.3451,13.9138,21.5605
1198.0164,12.25,12.7074,nan,nan,105.389,nan,nan,16.3286,13.9347,21.689
1198.1688,12.25,12.6555,nan,nan,105.2894,nan,nan,16.3165,13.978,21.6971
1198.3212,12.25,12.6036,nan,nan,105.1898,nan,nan,16.3043,14.0213,21.7052
1198.4736,12.25,12.5517,nan,nan,105.0901,nan,nan,16.2921,14.0646,21.7134
1198.626,12.25,12.5424,nan,nan,104.9726,nan,nan,16.29,14.0665,21.7085
1198.7784,12.25,12.542,nan,nan,104.8513,nan,nan,16.29,14.0598,21.7009
1198.9308,12.25,12.5415,nan,nan,104.7301,nan,nan,16.29,14.0531,21.6934
1199.0832,12.25,12.5383,nan,nan,104.6493,nan,nan,16.2818,14.0416,21.6957
1199.2356,12.25,12.5327,nan,nan,104.6022,nan,nan,16.2667,14.0261,21.7063
1199.388,12.25,12.5271,nan,nan,104.555,nan,nan,16.2516,14.0107,21.7169
1199.5404,12.25,12.5247,nan,nan,104.5407,nan,nan,16.2079,13.9937,21.726
1199.6928,12.25,12.531,nan,nan,104.617,nan,nan,16.0848,13.9724,21.7308
1199.8452,12.25,12.5373,nan,nan,104.6934,nan,nan,15.9617,13.951,21.7357
1199.9976,12.25,12.5437,nan,nan,104.7698,nan,nan,15.8386,13.9297,21.7405
1200.15,12.25,12.5791,nan,nan,105.0246,nan,nan,15.692,13.8822,21.8105
1200.3024,12.25,12.6151,nan,nan,105.2823,nan,nan,15.545,13.8343,21.8815
1200.4548,12.25,12.651,nan,nan,105.54,nan,nan,15.398,13.7864,21.9526
1200.6072,12.25,12.6488,nan,nan,105.4636,nan,nan,15.3038,13.652,22.0634
1200.7596,12.25,12.6305,nan,nan,105.2463,nan,nan,15.2319,13.481,22.191
1200.912,12.25,12.6123,nan,nan,105.029,nan,nan,15.16,13.3101,22.3186
1201.0644,12.25,12.5858,nan,nan,105.322,nan,nan,15.1135,13.1327,22.4953
1201.2168,12.25,12.5483,nan,nan,106.3125,nan,nan,15.1018,12.9463,22.7389
1201.3692,12.25,12.5108,nan,nan,107.303,nan,nan,15.09,12.7599,22.9826
1201.5216,12.25,12.4895,nan,nan,107.6718,nan,nan,15.082,12.6142,23.2353
1201.674,12.25,12.5665,nan,nan,104.2766,nan,nan,15.0958,12.7146,23.5425
1201.8264,12.25,12.6434,nan,nan,100.8814,nan,nan,15.1097,12.8151,23.8497
1201.9788,12.25,12.7204,nan,nan,97.4862,nan,nan,15.1236,12.9155,24.1569
1202.1312,12.25,12.6869,nan,nan,90.36,nan,nan,15.1506,12.9974,24.1973
1202.2836,12.25,12.6355,nan,nan,82.6309,nan,nan,15.1797,13.0763,24.1945
1202.436,12.25,12.5841,nan,nan,74.9019,nan,nan,15.2088,13.1552,24.1917
1202.5884,12.25,12.5605,nan,nan,69.625,nan,nan,15.2505,13.195,24.136
1202.7408,12.25,12.5571,nan,nan,66.1234,nan,nan,15.3014,13.2065,24.0418
1202.8932,12.25,12.5537,nan,nan,62.6218,nan,nan,15.3523,13.2179,23.9477
1203.0456,12.25,12.5487,nan,nan,59.956,nan,nan,15.3963,13.2236,23.8462
1203.198,12.25,12.5399,nan,nan,59.2476,nan,nan,15.4241,13.2157,23.7274
1203.3504,12.25,12.5312,nan,nan,58.5392,nan,nan,15.452,13.2078,23.6085
1203.5028,12.25,12.5242,nan,nan,57.8709,nan,nan,15.4788,13.2009,23.4911
1203.6552,12.25,12.6091,nan,nan,59.3434,nan,nan,15.453,13.2506,23.4507
1203.8076,12.25,12.694,nan,nan,60.8159,nan,nan,15.4273,13.3003,23.4103
1203.96,12.25,12.779,nan,nan,62.2885,nan,nan,15.4015,13.3501,23.37
1204.1124,12.25,12.7654,nan,nan,62.1558,nan,nan,15.4143,13.3914,23.3527
1204.2648,12.25,12.7167,nan,nan,61.4518,nan,nan,15.4409,13.4297,23.3437
1204.4172,12.25,12.668,nan,nan,60.7479,nan,nan,15.4675,13.4681,23.3347
1204.5696,12.25,12.6313,nan,nan,60.1647,nan,nan,15.5121,13.5365,23.3104
1204.722,12.25,12.6088,nan,nan,59.7251,nan,nan,15.5783,13.6406,23.268
1204.8744,12.25,12.5863,nan,nan,59.2855,nan,nan,15.6444,13.7448,23.2255
1205.0268,12.25,12.5743,nan,nan,58.7826,nan,nan,15.7497,13.8561,23.1658
1205.1792,12.25,12.6122,nan,nan,57.9829,nan,nan,16.0388,14.0007,23.0252
1205.3316,12.25,12.65,nan,nan,57.1833,nan,nan,16.3279,14.1454,22.8847
1205.484,12.25,12.6878,nan,nan,56.3837,nan,nan,16.6169,14.29,22.7441
1205.6364,12.25,12.6761,nan,nan,54.6017,nan,nan,16.7765,14.4622,22.4267
1205.7888,12.25,12.6586,nan,nan,52.7045,nan,nan,16.9208,14.6377,22.0886
1205.9412,12.25,12.6411,nan,nan,50.8074,nan,nan,17.0652,14.8132,21.7505
1206.0936,12.25,12.634,nan,nan,51.1526,nan,nan,17.14,14.94,21.4322
1206.246,12.25,12.6335,nan,nan,52.9066,nan,nan,17.1713,15.0362,21.1263
1206.3984,12.25,12.633,nan,nan,54.6606,nan,nan,17.2025,15.1325,20.8204
1206.5508,12.25,12.6376,nan,nan,55.4921,nan,nan,17.1693,15.239,20.699
1206.7032,12.25,12.6525,nan,nan,54.4786,nan,nan,17.0074,15.3659,20.9465
1206.8556,12.25,12.6674,nan,nan,53.4651,nan,nan,16.8455,15.4929,21.1939
1207.008,12.25,12.6818,nan,nan,52.3357,nan,nan,16.7324,15.6269,21.4536
1207.1604,12.25,12.6883,nan,nan,49.1132,nan,nan,17.5007,15.8888,21.9333
1207.3128,12.25,12.6948,nan,nan,45.8908,nan,nan,18.269,16.1507,22.413
1207.4652,12.25,12.7013,nan,nan,42.6683,nan,nan,19.0374,16.4126,22.8928
1207.6176,12.25,12.7134,nan,nan,41.5298,nan,nan,20.56,17.1018,23.242
1207.77,12.25,12.7271,nan,nan,41.008,nan,nan,22.306,17.9175,23.5525
1207.9224,12.25,12.7409,nan,nan,40.4862,nan,nan,24.0519,18.7331,23.8631
1208.0748,12.25,12.7369,nan,nan,48.5718,nan,nan,25.6038,19.5146,24.0378
1208.2272,12.25,12.7145,nan,nan,65.5869,nan,nan,26.9546,20.2606,24.0715
1208.3796,12.25,12.6921,nan,nan,82.6021,nan,nan,28.3053,21.0067,24.1053
1208.532,12.25,12.6643,nan,nan,94.3782,nan,nan,29.1725,21.5644,24.091
1208.6844,12.25,12.6161,nan,nan,86.4423,nan,nan,28.2207,21.4135,23.8957
1208.8368,12.25,12.568,nan,nan,78.5064,nan,nan,27.2688,21.2625,23.7005
1208.9892,12.25,12.5199,nan,nan,70.5705,nan,nan,26.3169,21.1116,23.5052
1209.1416,12.25,12.5191,nan,nan,78.8251,nan,nan,24.9699,20.8671,23.4018
1209.294,12.25,12.522,nan,nan,88.3147,nan,nan,23.5927,20.6155,23.3054
1209.4464,12.25,12.5249,nan,nan,97.8042,nan,nan,22.2155,20.3639,23.209
1209.5988,12.25,12.5611,nan,nan,100.8001,nan,nan,21.8407,20.2689,23.0472
1209.7512,12.25,12.6154,nan,nan,100.2731,nan,nan,22.0097,20.2589,22.85
1209.9036,12.25,12.6696,nan,nan,99.746,nan,nan,22.1787,20.249,22.6528
1210.056,12.25,12.735,nan,nan,98.5941,nan,nan,22.6312,20.2753,22.2198
1210.2084,12.25,12.8193,nan,nan,96.3665,nan,nan,23.5717,20.3642,21.3808
1210.3608,12.25,12.9037,nan,nan,94.1388,nan,nan,24.5122,20.4532,20.5417
1210.5132,12.25,12.9814,nan,nan,92.1572,nan,nan,25.5517,20.5716,19.7503
1210.6656,12.25,12.9896,nan,nan,92.7696,nan,nan,27.6355,21.0011,19.46
1210.818,12.25,12.9977,nan,nan,93.382,nan,nan,29.7193,21.4306,19.1698
1210.9704,12.25,13.0059,nan,nan,93.9944,nan,nan,31.8031,21.8601,18.8795
1211.1228,12.25,13.0333,nan,nan,90.1172,nan,nan,31.7511,22.2433,19.2382
1211.2752,12.25,13.0653,nan,nan,85.1579,nan,nan,31.1842,22.6154,19.7534
1211.4276,12.25,13.0973,nan,nan,80.1985,nan,nan,30.6174,22.9875,20.2685
1211.58,12.25,13.0896,nan,nan,78.761,nan,nan,29.1533,22.7535,20.7022
1211.7324,12.25,13.0461,nan,nan,80.5107,nan,nan,26.8771,21.9711,21.0622
1211.8848,12.25,13.0027,nan,nan,82.2603,nan,nan,24.6009,21.1887,21.4222
1212.0372,12.25,12.9492,nan,nan,85.3001,nan,nan,22.5253,20.3458,21.6901
1212.1896,12.25,12.8648,nan,nan,92.3352,nan,nan,21.0706,19.3154,21.6729
1212.342,12.25,12.7803,nan,nan,99.3703,nan,nan,19.616,18.285,21.6558
1212.4944,12.25,12.6959,nan,nan,106.4054,nan,nan,18.1613,17.2546,21.6386
1212.6468,12.25,12.7318,nan,nan,106.0564,nan,nan,17.763,16.943,21.2311
1212.7992,12.25,12.7723,nan,nan,105.4257,nan,nan,17.405,16.6587,20.8088
1212.9516,12.25,12.8128,nan,nan,104.795,nan,nan,17.047,16.3745,20.3864
1213.104,12.25,12.8299,nan,nan,104.5815,nan,nan,16.7871,16.1232,20.0226
1213.2564,12.25,12.8361,nan,nan,104.5622,nan,nan,16.5728,15.8873,19.686
1213.4088,12.25,12.8423,nan,nan,104.5428,nan,nan,16.3585,15.6514,19.3494
1213.5612,12.25,12.8466,nan,nan,104.5951,nan,nan,16.1892,15.4795,19.1396
1213.7136,12.25,12.848,nan,nan,104.7542,nan,nan,16.087,15.4032,19.1188
1213.866,12.25,12.8494,nan,nan,104.9132,nan,nan,15.9847,15.3268,19.0981
1214.0184,12.25,12.8487,nan,nan,105.0537,nan,nan,15.8938,15.2578,19.0811
1214.1708,12.25,12.8319,nan,nan,105.059,nan,nan,15.8856,15.2427,19.0913
1214.3232,12.25,12.8152,nan,nan,105.0642,nan,nan,15.8775,15.2276,19.1016
1214.4756,12.25,12.7984,nan,nan,105.0694,nan,nan,15.8693,15.2124,19.1118
1214.628,12.25,12.8299,nan,nan,105.1388,nan,nan,16.0563,15.21,19.0414
1214.7804,12.25,12.8707,nan,nan,105.2205,nan,nan,16.2806,15.21,18.9557
1214.9328,12.25,12.9114,nan,nan,105.3022,nan,nan,16.5048,15.21,18.8699
1215.0852,12.25,12.9451,nan,nan,104.5015,nan,nan,16.743,15.2194,18.8016
1215.2376,12.25,12.9732,nan,nan,103.005,nan,nan,16.9921,15.2361,18.7471
1215.39,12.25,13.0014,nan,nan,101.5084,nan,nan,17.2413,15.2529,18.6926
1215.5424,12.25,13.0325,nan,nan,99.6626,nan,nan,17.477,15.2604,18.7623
1215.6948,12.25,13.0713,nan,nan,96.9108,nan,nan,17.6778,15.2436,19.1545
1215.8472,12.25,13.1101,nan,nan,94.159,nan,nan,17.8786,15.2268,19.5467
1215.9996,12.25,13.1489,nan,nan,91.4071,nan,nan,18.0794,15.21,19.9389
1216.152,12.25,13.1266,nan,nan,94.8403,nan,nan,17.9408,15.3499,19.9036
1216.3044,12.25,13.1042,nan,nan,98.2897,nan,nan,17.8013,15.4901,19.8672
1216.4568,12.25,13.0818,nan,nan,101.7392,nan,nan,17.6618,15.6304,19.8308
1216.6092,12.25,13.0428,nan,nan,102.2948,nan,nan,17.4007,15.6095,19.6101
1216.7616,12.25,12.9971,nan,nan,101.7057,nan,nan,17.0914,15.5248,19.3164
1216.914,12.25,12.9515,nan,nan,101.1165,nan,nan,16.7821,15.4401,19.0227
1217.0664,12.25,12.9136,nan,nan,100.9436,nan,nan,16.5428,15.3447,18.7938
1217.2188,12.25,12.8858,nan,nan,101.31,nan,nan,16.3939,15.2355,18.6486
1217.3712,12.25,12.8579,nan,nan,101.6763,nan,nan,16.2451,15.1262,18.5034
1217.5236,12.25,12.8326,nan,nan,102.1115,nan,nan,16.119,15.029,18.3879
1217.676,12.25,12.8211,nan,nan,102.9223,nan,nan,16.1174,14.9973,18.4346
1217.8284,12.25,12.8095,nan,nan,103.7331,nan,nan,16.1158,14.9657,18.4812
1217.9808,12.25,12.7979,nan,nan,104.544,nan,nan,16.1141,14.934,18.5278
1218.1332,12.25,12.8106,nan,nan,104.026,nan,nan,16.3701,14.9525,18.5726
1218.2856,12.25,12.8267,nan,nan,103.3165,nan,nan,16.6633,14.9782,18.6172
1218.438,12.25,12.8428,nan,nan,102.6069,nan,nan,16.9565,15.0039,18.6618
1218.5904,12.25,12.8202,nan,nan,101.7362,nan,nan,17.2755,15.043,18.5727
1218.7428,12.25,12.7712,nan,nan,100.7551,nan,nan,17.6123,15.0912,18.3919
1218.8952,12.25,12.7222,nan,nan,99.7739,nan,nan,17.9491,15.1394,18.2111
1219.0476,12.25,12.6818,nan,nan,99.172,nan,nan,18.2236,15.211,18.0019
1219.2,12.25,12.6602,nan,nan,99.4053,nan,nan,18.3611,15.3341,17.73
1219.3524,12.25,12.6387,nan,nan,99.6385,nan,nan,18.4986,15.4573,17.4582
1219.5048,12.25,12.6171,nan,nan,99.8747,nan,nan,18.6295,15.5795,17.1921
1219.6572,12.25,12.5917,nan,nan,100.2009,nan,nan,18.5566,15.6751,17.1014
1219.8096,12.25,12.5663,nan,nan,100.5272,nan,nan,18.4837,15.7706,17.0107
1219.962,12.25,12.5408,nan,nan,100.8534,nan,nan,18.4107,15.8662,16.92
1220.1144,12.25,12.5383,nan,nan,101.0378,nan,nan,18.3624,15.8808,16.861
1220.2668,12.25,12.5434,nan,nan,101.1751,nan,nan,18.3221,15.8686,16.8124
1220.4192,12.25,12.5485,nan,nan,101.3124,nan,nan,18.2819,15.8564,16.7638
1220.5716,12.25,12.5435,nan,nan,101.3616,nan,nan,18.2812,15.8419,16.7217
1220.724,12.25,12.5273,nan,nan,101.3115,nan,nan,18.325,15.8248,16.6868
1220.8764,12.25,12.5111,nan,nan,101.2614,nan,nan,18.3688,15.8077,16.6519
1221.0288,12.25,12.4954,nan,nan,101.1884,nan,nan,18.3674,15.7716,16.6217
1221.1812,12.25,12.4816,nan,nan,101.0171,nan,nan,18.172,15.6543,16.6114
1221.3336,12.25,12.4679,nan,nan,100.8459,nan,nan,17.9767,15.537,16.6011
1221.486,12.25,12.4541,nan,nan,100.6746,nan,nan,17.7813,15.4197,16.5908
1221.6384,12.25,12.4339,nan,nan,100.7164,nan,nan,17.4996,15.3166,16.6164
1221.7908,12.25,12.4131,nan,nan,100.7797,nan,nan,17.2091,15.2149,16.6456
1221.9432,12.25,12.3922,nan,nan,100.8431,nan,nan,16.9186,15.1132,16.6749
1222.0956,12.25,12.3869,nan,nan,101.1909,nan,nan,16.8162,15.0475,16.8531
1222.248,12.25,12.3909,nan,nan,101.7076,nan,nan,16.8256,15.0032,17.1198
1222.4004,12.25,12.3948,nan,nan,102.2244,nan,nan,16.8349,14.9589,17.3866
1222.5528,12.25,12.3982,nan,nan,102.3026,nan,nan,16.9784,14.9464,17.5339
1222.7052,12.25,12.4004,nan,nan,101.5538,nan,nan,17.3746,14.9938,17.4557
1222.8576,12.25,12.4027,nan,nan,100.8049,nan,nan,17.7709,15.0411,17.3776
1223.01,12.25,12.4043,nan,nan,100.1157,nan,nan,18.1537,15.0926,17.2966
1223.1624,12.25,12.3973,nan,nan,100.2745,nan,nan,18.3463,15.2015,17.175
1223.3148,12.25,12.3903,nan,nan,100.4333,nan,nan,18.5389,15.3105,17.0535
1223.4672,12.25,12.3833,nan,nan,100.5922,nan,nan,18.7314,15.4195,16.9319
1223.6196,12.25,12.3804,nan,nan,100.6081,nan,nan,18.7854,15.4542,16.9295
1223.772,12.25,12.3786,nan,nan,100.5848,nan,nan,18.8013,15.4685,16.9598
1223.9244,12.25,12.3769,nan,nan,100.5615,nan,nan,18.8172,15.4829,16.9901
1224.0768,12.25,12.3808,nan,nan,100.5535,nan,nan,18.7936,15.4852,17.0675
1224.2292,12.25,12.3903,nan,nan,100.5606,nan,nan,18.7311,15.4757,17.1914
1224.3816,12.25,12.3999,nan,nan,100.5676,nan,nan,18.6686,15.4663,17.3153
1224.534,12.25,12.4059,nan,nan,100.5995,nan,nan,18.5923,15.4583,17.4697
1224.6864,12.25,12.3997,nan,nan,100.7176,nan,nan,18.4677,15.4556,17.73
1224.8388,12.25,12.3934,nan,nan,100.8357,nan,nan,18.3431,15.4529,17.9902
1224.9912,12.25,12.3872,nan,nan,100.9538,nan,nan,18.2185,15.4501,18.2505
1225.1436,12.25,12.3774,nan,nan,100.7774,nan,nan,18.0731,15.45,18.2973
1225.296,12.25,12.3674,nan,nan,100.5831,nan,nan,17.9264,15.45,18.331
1225.4484,12.25,12.3573,nan,nan,100.3887,nan,nan,17.7797,15.45,18.3648
1225.6008,12.25,12.3672,nan,nan,100.1935,nan,nan,17.7575,15.4412,18.3412
1225.7532,12.25,12.3873,nan,nan,99.9979,nan,nan,17.7992,15.428,18.2884
1225.9056,12.25,12.4073,nan,nan,99.8023,nan,nan,17.8409,15.4148,18.2355
1226.058,12.25,12.4161,nan,nan,98.9468,nan,nan,17.9168,15.402,18.1932
1226.2104,12.25,12.4064,nan,nan,97.0172,nan,nan,18.0486,15.3899,18.1679
1226.3628,12.25,12.3967,nan,nan,95.0877,nan,nan,18.1804,15.3779,18.1426
1226.5152,12.25,12.3873,nan,nan,93.493,nan,nan,18.3011,15.3671,18.1061
1226.6676,12.25,12.3806,nan,nan,94.921,nan,nan,18.3216,15.368,17.9676
1226.82,12.25,12.374,nan,nan,96.3491,nan,nan,18.3421,15.3689,17.8292
1226.9724,12.25,12.3673,nan,nan,97.7771,nan,nan,18.3627,15.3698,17.6907
1227.1248,12.25,12.3627,nan,nan,98.3038,nan,nan,18.3031,15.38,17.6745
1227.2772,12.25,12.3586,nan,nan,98.6313,nan,nan,18.2259,15.3922,17.6854
1227.4296,12.25,12.3545,nan,nan,98.9587,nan,nan,18.1487,15.4043,17.6962
1227.582,12.25,12.3494,nan,nan,99.2105,nan,nan,18.0847,15.4165,17.7161
1227.7344,12.25,12.3435,nan,nan,99.3976,nan,nan,18.032,15.4287,17.7438
1227.8868,12.25,12.3377,nan,nan,99.5846,nan,nan,17.9794,15.4409,17.7715
1228.0392,12.25,12.3324,nan,nan,99.711,nan,nan,17.9316,15.4491,17.8318
1228.1916,12.25,12.3286,nan,nan,99.6623,nan,nan,17.8978,15.4459,17.9862
1228.344,12.25,12.3249,nan,nan,99.6137,nan,nan,17.8641,15.4426,18.1406
1228.4964,12.25,12.3212,nan,nan,99.5651,nan,nan,17.8303,15.4393,18.295
1228.6488,12.25,12.3249,nan,nan,99.6714,nan,nan,17.7735,15.4305,18.2729
1228.8012,12.25,12.3289,nan,nan,99.7816,nan,nan,17.7161,15.4216,18.2465
1228.9536,12.25,12.3328,nan,nan,99.8917,nan,nan,17.6587,15.4127,18.2202
1229.106,12.25,12.3329,nan,nan,100.1824,nan,nan,17.5535,15.41,18.2364
1229.2584,12.25,12.3314,nan,nan,100.5521,nan,nan,17.4273,15.41,18.2713
1229.4108,12.25,12.3299,nan,nan,100.9218,nan,nan,17.3011,15.41,18.3062
1229.5632,12.25,12.3285,nan,nan,101.1671,nan,nan,17.22,15.41,18.3792
1229.7156,12.25,12.3273,nan,nan,101.2369,nan,nan,17.2026,15.41,18.5059
1229.868,12.25,12.326,nan,nan,101.3066,nan,nan,17.1851,15.41,18.6326
1230.0204,12.25,12.3277,nan,nan,101.3541,nan,nan,17.179,15.4083,18.7435
1230.1728,12.25,12.3476,nan,nan,101.2573,nan,nan,17.2461,15.3962,18.7521
1230.3252,12.25,12.3676,nan,nan,101.1604,nan,nan,17.3132,15.384,18.7606
1230.4776,12.25,12.3875,nan,nan,101.0636,nan,nan,17.3804,15.3718,18.7692
1230.63,12.25,12.374,nan,nan,100.996,nan,nan,17.4503,15.37,18.5917
1230.7824,12.25,12.3548,nan,nan,100.9334,nan,nan,17.5207,15.37,18.3821
1230.9348,12.25,12.3355,nan,nan,100.8709,nan,nan,17.5912,15.37,18.1726
